Player,First_Year,Last_Year,Years_Played,Last_Age,Games,Games_Started,Targets,Receptions,Receiving_Yards,Receiving_TDs,First_Downs,Fumbles,Teams,Yards_Per_Reception,Catch_Rate,TD_Rate,Yards_Per_Game,TD_Per_Game,First_Down_Rate,Player_Score,Tier,All_Time_Rank,Experience_Level,Prime_Years,Prime_Rating
Joe Hastings,2011,2011,1,24,1,0,1.0,0,0,0,0,0.0,SFO,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Joe Horn,2000,2007,8,35,114,112,955.0,550,7865,51,392,7.0,"ATL, NOR",14.3,57.6,9.3,69.0,0.45,71.3,54.5,Elite,29,Moderate,2002-2004,22.0
Joe Jurevicius,2000,2007,8,33,103,52,484.0,296,3655,28,205,3.0,"CLE, NYG, SEA, TAM",12.3,61.2,9.5,35.5,0.27,69.3,35.1,Elite,147,Limited,2005-2007,22.0
Joe Morgan,2012,2014,2,26,19,7,31.0,14,471,3,12,0.0,NOR,33.6,45.2,21.4,24.8,0.16,85.7,25.7,Great,306,Minimal,,
Joe Reed,2020,2020,1,22,11,0,1.0,0,0,0,0,0.0,LAC,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Joe Webb,2013,2018,4,32,53,1,20.0,9,65,0,3,0.0,"CAR, HOU, MIN",7.2,45.0,0.0,1.2,0.0,33.3,8.6,Below Average,1158,Minimal,,
Joey Galloway,2000,2010,11,39,127,108,859.0,418,6493,40,277,7.0,"DAL, NWE, TAM, WAS",15.5,48.7,9.6,51.1,0.31,66.3,44.1,Elite,74,Moderate,2005-2007,21.5
John Broussard,2007,2007,1,24,8,0,12.0,4,126,1,3,0.0,JAX,31.5,33.3,25.0,15.8,0.12,75.0,22.1,Great,407,Minimal,,
John Brown,2014,2022,9,32,103,65,600.0,321,4790,32,227,2.0,"3TM, ARI, BAL, BUF",14.9,53.5,10.0,46.5,0.31,70.7,35.8,Elite,140,Moderate,2015-2019,21.7
John Hightower,2020,2020,1,24,13,4,29.0,10,167,0,5,0.0,PHI,16.7,34.5,0.0,12.8,0.0,50.0,13.0,Average,954,Minimal,,
John Madsen,2006,2008,3,25,35,4,32.0,19,248,2,9,0.0,OAK,13.1,59.4,10.5,7.1,0.06,47.4,15.2,Average,801,Minimal,,
John Matthews,2010,2010,1,24,3,0,1.0,0,0,0,0,0.0,JAX,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
John Metchie,2023,2023,1,23,16,0,30.0,16,158,0,7,0.0,HOU,9.9,53.3,0.0,9.9,0.0,43.8,11.9,Below Average,1026,Minimal,,
John Ross,2017,2021,5,26,37,21,143.0,62,957,11,44,3.0,"CIN, NYG",15.4,43.4,17.7,25.9,0.3,71.0,24.0,Great,352,Minimal,,
John Standeford,2008,2009,2,27,11,4,37.0,16,249,0,9,1.0,DET,15.6,43.2,0.0,22.6,0.0,56.2,16.0,Good,746,Minimal,,
John Stone,2004,2004,1,25,4,0,5.0,3,80,0,2,0.0,OAK,26.7,60.0,0.0,20.0,0.0,66.7,20.6,Great,471,Minimal,,
John Ursua,2019,2019,1,25,3,0,1.0,1,11,0,1,0.0,SEA,11.0,100.0,0.0,3.7,0.0,100.0,16.7,Good,697,Minimal,,
Johnnie Lee Higgins,2007,2010,4,27,60,11,125.0,57,779,4,34,9.0,OAK,13.7,45.6,7.0,13.0,0.07,59.6,16.9,Good,681,Minimal,,
Johnnie Morant,2004,2006,2,25,14,2,14.0,8,90,0,4,2.0,OAK,11.2,57.1,0.0,6.4,0.0,50.0,12.7,Average,980,Minimal,,
Johnnie Morton,2000,2005,6,34,88,84,539.0,293,4162,15,211,4.0,"DET, KAN, SFO",14.2,54.4,5.1,47.3,0.17,72.0,34.6,Elite,152,Limited,2001-2004,19.9
Johnny Holton,2016,2019,4,29,48,4,37.0,14,273,3,8,4.0,"OAK, PIT",19.5,37.8,21.4,5.7,0.06,57.1,14.9,Average,818,Minimal,,
Johnny Knox,2009,2011,3,25,45,27,249.0,133,2214,12,96,5.0,CHI,16.6,53.4,9.0,49.2,0.27,72.2,31.6,Elite,194,Limited,,
Jojo Natson,2017,2017,1,23,7,0,5.0,2,18,0,1,1.0,NYJ,9.0,40.0,0.0,2.6,0.0,50.0,9.4,Below Average,1145,Minimal,,
Jonathan Baldwin,2011,2013,3,24,33,11,108.0,44,607,2,29,0.0,"KAN, SFO",13.8,40.7,4.5,18.4,0.06,65.9,16.9,Good,681,Minimal,,
Jonathan Carter,2001,2004,3,25,24,1,25.0,14,266,2,10,2.0,"NYG, NYJ",19.0,56.0,14.3,11.1,0.08,71.4,19.9,Good,503,Minimal,,
Jonathan Krause,2015,2015,1,23,2,0,4.0,2,11,0,0,0.0,PHI,5.5,50.0,0.0,5.5,0.0,0.0,7.8,Below Average,1165,Minimal,,
Jonathan Mingo,2023,2023,1,22,15,14,85.0,43,418,0,15,1.0,CAR,9.7,50.6,0.0,27.9,0.0,34.9,14.5,Average,841,Minimal,,
Jonathan Smith,2004,2005,2,24,16,1,13.0,8,77,1,4,1.0,BUF,9.6,61.5,12.5,4.8,0.06,50.0,13.6,Average,907,Minimal,,
Jordan Addison,2023,2023,1,21,17,14,108.0,70,911,10,38,0.0,MIN,13.0,64.8,14.3,53.6,0.59,54.3,34.1,Elite,157,Minimal,,
Jordan Kent,2008,2009,2,25,14,1,10.0,1,5,0,1,0.0,"SEA, STL",5.0,10.0,0.0,0.4,0.0,100.0,7.6,Below Average,1167,Minimal,,
Jordan Leslie,2017,2017,1,26,2,0,1.0,1,26,0,1,0.0,CLE,26.0,100.0,0.0,13.0,0.0,100.0,22.6,Great,391,Minimal,,
Jordan Matthews,2014,2019,6,27,73,46,422.0,274,3288,22,155,4.0,"2TM, BUF, PHI",12.0,64.9,8.0,45.0,0.3,56.6,32.1,Elite,183,Limited,2014-2016,21.1
Jordan Norwood,2011,2016,4,30,41,15,120.0,79,844,2,39,7.0,"CLE, DEN",10.7,65.8,2.5,20.6,0.05,49.4,18.1,Good,593,Minimal,,
Jordan Payton,2016,2016,1,23,4,0,3.0,1,3,0,0,0.0,CLE,3.0,33.3,0.0,0.8,0.0,0.0,5.0,Below Average,1188,Minimal,,
Jordan Shipley,2010,2012,3,27,24,6,118.0,79,858,4,51,2.0,"2TM, CIN",10.9,66.9,5.1,35.8,0.17,64.6,23.9,Great,356,Minimal,,
Jordan Taylor,2016,2017,2,25,26,2,45.0,29,351,2,15,2.0,DEN,12.1,64.4,6.9,13.5,0.08,51.7,16.3,Good,726,Minimal,,
Jordan White,2012,2012,1,24,3,0,3.0,1,13,0,1,0.0,NYJ,13.0,33.3,0.0,4.3,0.0,100.0,12.1,Below Average,1016,Minimal,,
Jordy Nelson,2008,2018,10,33,151,102,924.0,613,8587,72,409,8.0,"GNB, OAK",14.0,66.3,11.7,56.9,0.48,66.7,53.3,Elite,32,Moderate,2010-2012,26.2
Josh Ali,2022,2022,1,23,2,0,1.0,0,0,0,0,0.0,ATL,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Josh Bellamy,2014,2019,6,30,74,14,147.0,78,1019,5,45,0.0,"CHI, NYJ",13.1,53.1,6.4,13.8,0.07,57.7,17.1,Good,664,Minimal,,
Josh Boyce,2013,2013,1,22,9,3,19.0,9,121,0,6,0.0,NWE,13.4,47.4,0.0,13.4,0.0,66.7,13.7,Average,898,Minimal,,
Josh Cooper,2012,2013,2,24,11,0,33.0,17,166,0,11,0.0,CLE,9.8,51.5,0.0,15.1,0.0,64.7,13.2,Average,938,Minimal,,
Josh Cribbs,2005,2014,10,31,136,31,185.0,110,1175,7,54,36.0,"CLE, IND, NYJ",10.7,59.5,6.4,8.6,0.05,49.1,16.7,Good,697,Limited,,
Josh Doctson,2016,2018,3,26,33,26,162.0,81,1100,8,57,0.0,WAS,13.6,50.0,9.9,33.3,0.24,70.4,24.0,Great,352,Minimal,,
Josh Downs,2023,2023,1,22,17,9,98.0,68,771,2,30,0.0,IND,11.3,69.4,2.9,45.4,0.12,44.1,22.5,Great,397,Minimal,,
Josh Gordon,2012,2022,8,31,77,63,477.0,252,4284,21,181,1.0,"2TM, CLE, KAN, TEN",17.0,52.8,8.3,55.6,0.27,71.8,35.1,Elite,147,Limited,2012-2018,22.1
Josh Huff,2014,2016,3,25,37,6,83.0,51,523,4,26,1.0,"2TM, PHI",10.3,61.4,7.8,14.1,0.11,51.0,16.6,Good,703,Minimal,,
Josh Malone,2017,2020,3,24,24,7,28.0,11,91,1,5,0.0,"CIN, NYJ",8.3,39.3,9.1,3.8,0.04,45.5,10.2,Below Average,1123,Minimal,,
Josh Morgan,2008,2014,7,29,93,61,349.0,209,2558,12,118,5.0,"CHI, SFO, WAS",12.2,59.9,5.7,27.5,0.13,56.5,24.9,Great,331,Limited,2009-2012,19.1
Josh Palmer,2021,2023,3,24,43,22,217.0,143,1703,9,79,2.0,LAC,11.9,65.9,6.3,39.6,0.21,55.2,25.8,Great,301,Limited,,
Josh Reed,2002,2009,8,29,115,52,513.0,311,3575,10,191,5.0,BUF,11.5,60.6,3.2,31.1,0.09,61.4,28.3,Elite,247,Moderate,2003-2008,17.1
Josh Reynolds,2017,2023,7,28,107,53,373.0,220,2933,19,155,3.0,"2TM, DET, LAR",13.3,59.0,8.6,27.4,0.18,70.5,26.5,Great,284,Limited,,
JuJu Smith-Schuster,2017,2023,7,27,90,72,619.0,430,5048,30,241,8.0,"KAN, NWE, PIT",11.7,69.5,7.0,56.1,0.33,56.0,38.3,Elite,115,Moderate,2017-2019,22.1
Julian Edelman,2009,2020,11,34,137,85,941.0,620,6822,36,344,23.0,NWE,11.0,65.9,5.8,49.8,0.26,55.5,41.3,Elite,92,Moderate,2013-2015,20.7
Julian Talley,2013,2013,1,24,2,0,2.0,0,0,0,0,0.0,NYG,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Julio Jones,2011,2023,13,34,166,153,1430.0,914,13703,66,646,11.0,"ATL, PHI, TAM, TEN",15.0,63.9,7.2,82.5,0.4,70.7,63.8,Elite,12,Extended,2011-2013,23.2
Junior Hemingway,2013,2014,2,26,30,3,42.0,25,233,2,14,2.0,KAN,9.3,59.5,8.0,7.8,0.07,56.0,14.0,Average,879,Minimal,,
Juron Criner,2012,2013,2,24,13,0,41.0,19,183,1,12,1.0,OAK,9.6,46.3,5.3,14.1,0.08,63.2,14.2,Average,864,Minimal,,
Justin Blackmon,2012,2013,2,23,20,18,180.0,93,1280,6,58,1.0,JAX,13.8,51.7,6.5,64.0,0.3,62.4,29.8,Elite,223,Minimal,,
Justin Brown,2014,2014,1,23,8,1,21.0,12,94,0,4,1.0,PIT,7.8,57.1,0.0,11.8,0.0,33.3,11.4,Below Average,1062,Minimal,,
Justin Gage,2003,2010,8,29,100,49,395.0,201,2958,16,154,3.0,"CHI, TEN",14.7,50.9,8.0,29.6,0.16,76.6,29.2,Elite,236,Limited,,
Justin Hardee,2018,2019,2,25,32,0,2.0,1,10,0,1,0.0,NOR,10.0,50.0,0.0,0.3,0.0,100.0,11.9,Below Average,1026,Minimal,,
Justin Hardy,2015,2019,5,28,73,6,144.0,95,946,9,58,2.0,ATL,10.0,66.0,9.5,13.0,0.12,61.1,18.5,Good,575,Minimal,,
Justin Harper,2009,2009,1,24,2,0,1.0,0,0,0,0,0.0,BAL,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Justin Hunter,2013,2018,6,27,60,19,186.0,85,1349,13,63,0.0,"2TM, PIT, TEN",15.9,45.7,15.3,22.5,0.22,74.1,23.1,Great,378,Minimal,,
Justin Jefferson,2020,2023,4,24,60,57,576.0,392,5899,30,264,3.0,MIN,15.0,68.1,7.7,98.3,0.5,67.3,49.9,Elite,46,Moderate,2020-2022,22.7
Justin Jenkins,2007,2007,1,27,11,0,1.0,0,0,0,0,0.0,BUF,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Justin McCareins,2001,2008,8,30,114,67,483.0,240,3676,16,178,8.0,"NYJ, TEN",15.3,49.7,6.7,32.2,0.14,74.2,30.4,Elite,216,Limited,2003-2005,20.5
Justin Watson,2018,2023,5,28,72,17,127.0,65,1033,7,48,1.0,"KAN, TAM",15.9,51.2,10.8,14.3,0.1,73.8,19.0,Good,552,Minimal,,
Justyn Ross,2023,2023,1,24,10,1,11.0,6,53,0,2,0.0,KAN,8.8,54.5,0.0,5.3,0.0,33.3,10.4,Below Average,1117,Minimal,,
Juwan Johnson,2020,2021,2,25,21,6,32.0,17,198,4,15,0.0,NOR,11.6,53.1,23.5,9.4,0.19,88.2,17.9,Good,606,Minimal,,
Juwann Winfree,2021,2023,3,27,18,1,18.0,9,75,0,6,2.0,"GNB, IND",8.3,50.0,0.0,4.2,0.0,66.7,10.9,Below Average,1089,Minimal,,
K.J. Brent,2017,2017,1,24,5,0,1.0,0,0,0,0,0.0,IND,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
K.J. Osborn,2021,2023,3,26,50,30,247.0,158,1845,15,86,2.0,MIN,11.7,64.0,9.5,36.9,0.3,54.4,27.6,Great,257,Limited,2021-2023,21.3
KJ Hamler,2020,2022,3,23,23,6,80.0,42,620,3,24,2.0,DEN,14.8,52.5,7.1,27.0,0.13,57.1,19.8,Good,509,Minimal,,
KaVontae Turpin,2022,2023,2,27,33,0,20.0,13,136,3,9,4.0,DAL,10.5,65.0,23.1,4.1,0.09,69.2,14.9,Average,818,Minimal,,
Kadarius Toney,2021,2023,3,24,32,10,115.0,82,760,3,41,2.0,"2TM, KAN, NYG",9.3,71.3,3.7,23.8,0.09,50.0,18.6,Good,569,Minimal,,
Kaelin Clay,2017,2017,1,25,13,2,19.0,6,85,0,0,3.0,2TM,14.2,31.6,0.0,6.5,0.0,0.0,9.2,Below Average,1148,Minimal,,
Kalif Raymond,2016,2023,7,29,85,28,209.0,149,2050,6,85,12.0,"2TM, DEN, DET, TEN",13.8,71.3,4.0,24.1,0.07,57.0,22.0,Great,411,Limited,,
Kamar Aiken,2014,2018,5,29,68,28,260.0,149,1725,9,97,1.0,"BAL, IND, PHI",11.6,57.3,6.0,25.4,0.13,65.1,21.7,Great,426,Limited,,
Karl Hankton,2000,2006,6,36,93,1,35.0,20,267,0,14,0.0,CAR,13.4,57.1,0.0,2.9,0.0,70.0,14.8,Average,825,Minimal,,
Karl Williams,2000,2004,5,33,72,7,102.0,58,737,2,35,9.0,"ARI, TAM",12.7,56.9,3.4,10.2,0.03,60.3,17.2,Good,655,Minimal,,
Karsten Bailey,2000,2003,3,26,17,0,22.0,9,88,1,7,0.0,"GNB, SEA",9.8,40.9,11.1,5.2,0.06,77.8,13.9,Average,884,Minimal,,
Kasen Williams,2015,2017,3,25,10,2,20.0,10,92,0,3,0.0,"CLE, SEA",9.2,50.0,0.0,9.2,0.0,30.0,10.7,Below Average,1098,Minimal,,
Kassim Osgood,2003,2014,10,34,147,17,110.0,45,766,5,34,0.0,"JAX, SDG, SFO",17.0,40.9,11.1,5.2,0.03,75.6,17.1,Good,664,Minimal,,
Kayshon Boutte,2023,2023,1,21,5,0,7.0,2,19,0,1,0.0,NWE,9.5,28.6,0.0,3.8,0.0,50.0,8.8,Below Average,1151,Minimal,,
Kealoha Pilares,2012,2012,1,24,8,0,4.0,2,42,1,1,0.0,CAR,21.0,50.0,50.0,5.2,0.12,50.0,16.6,Good,703,Minimal,,
Keary Colbert,2004,2011,6,29,75,49,267.0,130,1629,8,87,4.0,"3TM, CAR, KAN",12.5,48.7,6.2,21.7,0.11,66.9,21.1,Great,451,Limited,,
KeeSean Johnson,2019,2020,2,24,18,5,65.0,36,360,1,17,1.0,ARI,10.0,55.4,2.8,20.0,0.06,47.2,15.3,Average,791,Minimal,,
Keelan Cole,2017,2022,6,29,93,37,348.0,197,2832,14,138,5.0,"JAX, LVR, NYJ",14.4,56.6,7.1,30.5,0.15,70.1,25.8,Great,301,Limited,,
Keelan Doss,2019,2023,2,27,13,2,27.0,17,166,0,7,0.0,"LAC, OAK",9.8,63.0,0.0,12.8,0.0,41.2,13.0,Average,954,Minimal,,
Keenan Allen,2013,2023,11,31,139,134,1309.0,904,10530,59,557,16.0,"LAC, SDG",11.6,69.1,6.5,75.8,0.42,61.6,55.0,Elite,24,Extended,2013-2015,21.4
Keenan Burton,2008,2009,2,25,22,7,74.0,38,425,1,21,0.0,STL,11.2,51.4,2.6,19.3,0.05,55.3,16.2,Good,733,Minimal,,
Keenan Howry,2003,2004,2,23,19,1,7.0,3,18,0,1,0.0,MIN,6.0,42.9,0.0,0.9,0.0,33.3,8.8,Below Average,1151,Minimal,,
Keenan McCardell,2000,2007,8,37,109,96,773.0,491,6164,36,309,8.0,"JAX, SDG, TAM, WAS",12.6,63.5,7.3,56.6,0.33,62.9,45.5,Elite,66,Moderate,2002-2005,21.8
Keith Kirkwood,2018,2023,5,29,30,6,43.0,24,294,3,15,0.0,"CAR, NOR",12.2,55.8,12.5,9.8,0.1,62.5,15.8,Average,761,Minimal,,
Keith Mumphery,2015,2016,2,24,27,6,44.0,24,198,0,7,3.0,HOU,8.2,54.5,0.0,7.3,0.0,29.2,10.7,Below Average,1098,Minimal,,
Keith Poole,2000,2001,2,27,21,7,47.0,26,331,1,14,1.0,"DEN, NOR",12.7,55.3,3.8,15.8,0.05,53.8,17.3,Good,648,Minimal,,
Keith Smith,2022,2022,1,30,17,6,2.0,1,8,0,0,0.0,ATL,8.0,50.0,0.0,0.5,0.0,0.0,7.8,Below Average,1165,Minimal,,
Keke Coutee,2018,2022,5,25,33,10,119.0,85,966,4,42,9.0,"HOU, IND",11.4,71.4,4.7,29.3,0.12,49.4,20.9,Great,457,Minimal,,
Kelley Washington,2003,2010,7,31,77,8,192.0,120,1500,12,87,0.0,"BAL, CIN, NWE, SDG",12.5,62.5,10.0,19.5,0.16,72.5,24.8,Great,333,Limited,,
Kelly Campbell,2002,2004,3,24,37,11,110.0,57,1062,8,40,4.0,MIN,18.6,51.8,14.0,28.7,0.22,70.2,27.2,Great,269,Minimal,,
Kelvin Benjamin,2014,2018,4,27,61,52,408.0,209,3021,20,118,2.0,"2TM, CAR",14.5,51.2,9.6,49.5,0.33,56.5,32.1,Elite,183,Limited,2014-2017,20.7
Kelvin Harmon,2019,2019,1,23,16,8,44.0,30,365,0,16,0.0,WAS,12.2,68.2,0.0,22.8,0.0,53.3,16.4,Good,719,Minimal,,
Kelvin Kight,2006,2006,1,24,4,1,3.0,1,9,0,0,0.0,NWE,9.0,33.3,0.0,2.2,0.0,0.0,7.4,Below Average,1170,Minimal,,
Ken-Yon Rambo,2001,2002,2,24,29,0,39.0,17,239,0,11,3.0,DAL,14.1,43.6,0.0,8.2,0.0,64.7,14.5,Average,841,Minimal,,
Kenbrell Thompkins,2013,2015,3,27,33,17,150.0,70,893,4,54,0.0,"2TM, NWE, NYJ",12.8,46.7,5.7,27.1,0.12,77.1,19.8,Good,509,Minimal,,
Kendall Hinton,2021,2022,2,25,28,6,56.0,39,486,1,24,0.0,DEN,12.5,69.6,2.6,17.4,0.04,61.5,17.1,Good,664,Minimal,,
Kendall Newson,2003,2003,1,23,6,0,6.0,2,55,0,2,1.0,MIA,27.5,33.3,0.0,9.2,0.0,100.0,19.3,Good,538,Minimal,,
Kendall Wright,2012,2017,6,28,82,45,529.0,339,3858,19,197,4.0,"CHI, TEN",11.4,64.1,5.6,47.0,0.23,58.1,31.7,Elite,192,Moderate,2012-2014,19.5
Kendrick Bourne,2017,2023,7,28,99,25,391.0,264,3409,21,164,5.0,"NWE, SFO",12.9,67.5,8.0,34.4,0.21,62.1,29.4,Elite,231,Limited,2018-2021,22.3
Kenny Britt,2009,2017,9,29,116,76,609.0,329,5137,32,220,7.0,"2TM, LAR, STL, TEN",15.6,54.0,9.7,44.3,0.28,66.9,37.2,Elite,123,Moderate,2009-2012,22.2
Kenny Golladay,2017,2022,6,29,73,57,408.0,226,3670,22,172,2.0,"DET, NYG",16.2,55.4,9.7,50.3,0.3,76.1,34.2,Elite,155,Limited,,
Kenny Moore,2009,2009,1,24,12,1,11.0,6,59,0,1,1.0,CAR,9.8,54.5,0.0,4.9,0.0,16.7,10.6,Below Average,1105,Minimal,,
Kenny Stills,2013,2021,9,29,130,81,543.0,316,4911,38,221,6.0,"HOU, MIA, NOR",15.5,58.2,12.0,37.8,0.29,69.9,35.2,Elite,145,Moderate,2016-2019,23.1
Keon Hatcher,2018,2018,1,24,3,0,2.0,1,8,0,0,0.0,OAK,8.0,50.0,0.0,2.7,0.0,0.0,8.2,Below Average,1162,Minimal,,
Kerry Meier,2011,2011,1,25,12,0,1.0,0,0,0,0,0.0,ATL,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Kerry Taylor,2013,2013,1,24,10,4,34.0,22,229,1,24,0.0,2TM,10.4,64.7,4.5,22.9,0.1,109.1,19.3,Good,538,Minimal,,
Keshawn Martin,2012,2015,4,25,57,10,117.0,62,685,5,35,4.0,"HOU, NWE",11.0,53.0,8.1,12.0,0.09,56.5,16.0,Good,746,Minimal,,
Kevin Cone,2012,2013,2,25,28,0,2.0,1,12,0,1,0.0,ATL,12.0,50.0,0.0,0.4,0.0,100.0,12.5,Average,992,Minimal,,
Kevin Curtis,2003,2010,8,32,81,36,424.0,253,3297,20,153,4.0,"2TM, PHI, STL",13.0,59.7,7.9,40.7,0.25,60.5,33.8,Elite,160,Limited,2005-2007,21.3
Kevin Dorsey,2014,2014,1,24,3,0,2.0,1,4,0,0,0.0,GNB,4.0,50.0,0.0,1.3,0.0,0.0,6.7,Below Average,1174,Minimal,,
Kevin Dyson,2000,2003,4,28,30,29,194.0,103,1404,12,69,1.0,"CAR, TEN",13.6,53.1,11.7,46.8,0.4,67.0,33.6,Elite,164,Limited,,
Kevin Elliott,2012,2012,1,24,13,1,31.0,10,108,0,6,0.0,JAX,10.8,32.3,0.0,8.3,0.0,60.0,10.7,Below Average,1098,Minimal,,
Kevin Johnson,2000,2005,6,29,85,63,534.0,318,3609,17,211,3.0,"2TM, BAL, CLE, DET",11.3,59.6,5.3,42.5,0.2,66.4,33.3,Elite,168,Moderate,2001-2003,19.9
Kevin Kasper,2001,2006,5,29,39,9,46.0,24,287,3,28,1.0,"3TM, ARI, DEN, DET, NWE",12.0,52.2,12.5,7.4,0.08,116.7,18.6,Good,569,Minimal,,
Kevin Lockett,2000,2003,4,29,48,6,146.0,76,996,6,66,5.0,"2TM, KAN, NYJ, WAS",13.1,52.1,7.9,20.8,0.12,86.8,22.5,Great,397,Minimal,,
Kevin Norwood,2014,2015,2,26,10,2,11.0,9,102,0,5,0.0,"CAR, SEA",11.3,81.8,0.0,10.2,0.0,55.6,14.9,Average,818,Minimal,,
Kevin Ogletree,2009,2014,6,27,69,4,149.0,83,1049,6,68,3.0,"2TM, DAL, NYG",12.6,55.7,7.2,15.2,0.09,81.9,19.6,Good,524,Minimal,,
Kevin Smith,2015,2015,1,24,7,1,5.0,3,43,0,2,0.0,SEA,14.3,60.0,0.0,6.1,0.0,66.7,13.7,Average,898,Minimal,,
Kevin Swayne,2001,2003,3,28,45,2,58.0,20,310,1,16,1.0,NYJ,15.5,34.5,5.0,6.9,0.02,80.0,15.2,Average,801,Minimal,,
Kevin Walter,2003,2012,10,31,152,93,541.0,356,4379,25,231,1.0,"CIN, HOU",12.3,65.8,7.0,28.8,0.16,64.9,33.0,Elite,172,Moderate,2008-2010,22.2
Kevin White,2016,2022,5,30,27,8,58.0,28,397,0,14,0.0,"CHI, NOR",14.2,48.3,0.0,14.7,0.0,50.0,14.1,Average,874,Minimal,,
Keyshawn Johnson,2000,2006,7,34,105,103,893.0,509,6463,33,345,9.0,"CAR, DAL, TAM",12.7,57.0,6.5,61.6,0.31,67.8,45.8,Elite,61,Moderate,2003-2005,20.0
KhaDarel Hodge,2018,2023,6,28,89,7,100.0,57,864,1,42,1.0,"ATL, CLE, DET, LAR",15.2,57.0,1.8,9.7,0.01,73.7,16.1,Good,738,Minimal,,
Khalil Shakir,2022,2023,2,23,31,12,65.0,49,772,3,33,1.0,BUF,15.8,75.4,6.1,24.9,0.1,67.3,21.6,Great,430,Minimal,,
Kirk Merritt,2021,2021,1,24,2,0,3.0,1,13,0,1,0.0,MIA,13.0,33.3,0.0,6.5,0.0,100.0,12.4,Average,1001,Minimal,,
Koren Robinson,2001,2008,8,28,96,70,550.0,294,4244,16,193,7.0,"GNB, MIN, SEA",14.4,53.5,5.4,44.2,0.17,65.6,34.0,Elite,158,Limited,,
Kris Adams,2012,2012,1,25,3,0,8.0,2,26,0,2,0.0,IND,13.0,25.0,0.0,8.7,0.0,100.0,12.1,Below Average,1016,Minimal,,
Kris Durham,2011,2014,4,26,27,16,121.0,55,699,3,36,1.0,"DET, SEA, TEN",12.7,45.5,5.5,25.9,0.11,65.5,19.4,Good,532,Minimal,,
Krishawn Hogan,2019,2019,1,24,8,0,1.0,1,4,0,0,0.0,NOR,4.0,100.0,0.0,0.5,0.0,0.0,10.6,Below Average,1105,Minimal,,
Kristian Wilkerson,2021,2021,1,24,3,1,8.0,4,42,2,2,0.0,NWE,10.5,50.0,50.0,14.0,0.67,50.0,25.5,Great,314,Minimal,,
Kwame Cavil,2000,2000,1,21,16,0,8.0,4,66,0,3,0.0,BUF,16.5,50.0,0.0,4.1,0.0,75.0,15.3,Average,791,Minimal,,
Kwamie Lassiter II,2023,2023,1,25,1,0,1.0,1,2,0,0,0.0,CIN,2.0,100.0,0.0,2.0,0.0,0.0,10.2,Below Average,1123,Minimal,,
Kyle Philips,2022,2023,2,24,13,0,35.0,23,259,0,12,3.0,TEN,11.3,65.7,0.0,19.9,0.0,52.2,15.3,Average,791,Minimal,,
Kyle Williams,2010,2013,4,25,39,9,81.0,47,574,4,34,3.0,"2TM, SFO",12.2,58.0,8.5,14.7,0.1,72.3,18.5,Good,575,Minimal,,
LaQuan Williams,2011,2011,1,23,12,0,12.0,4,46,0,3,2.0,BAL,11.5,33.3,0.0,3.8,0.0,75.0,11.3,Below Average,1066,Minimal,,
LaRon Byrd,2012,2012,1,23,4,0,2.0,1,8,0,1,0.0,ARI,8.0,50.0,0.0,2.0,0.0,100.0,11.5,Below Average,1053,Minimal,,
LaVon Brazill,2012,2013,2,24,25,0,51.0,23,347,3,14,2.0,IND,15.1,45.1,13.0,13.9,0.12,60.9,16.8,Good,690,Minimal,,
Ladarius Green,2013,2013,1,23,16,10,30.0,17,376,3,15,0.0,SDG,22.1,56.7,17.6,23.5,0.19,88.2,23.6,Great,367,Minimal,,
Lamaar Thomas,2013,2013,1,23,2,0,3.0,2,31,0,2,0.0,JAX,15.5,66.7,0.0,15.5,0.0,100.0,17.2,Good,655,Minimal,,
Lance Kendricks,2013,2013,1,25,15,13,46.0,32,258,4,16,0.0,STL,8.1,69.6,12.5,17.2,0.27,50.0,19.7,Good,518,Minimal,,
Lance Long,2009,2009,1,24,8,1,38.0,20,178,0,12,1.0,2TM,8.9,52.6,0.0,22.2,0.0,60.0,14.7,Average,832,Minimal,,
Lance McCutcheon,2022,2022,1,23,10,1,5.0,0,0,0,0,0.0,LAR,,0.0,,0.0,0.0,,0.1,Below Average,1193,,,
Lance Moore,2006,2015,10,32,129,40,587.0,389,4816,44,260,7.0,"DET, NOR, PIT",12.4,66.3,11.3,37.3,0.34,66.8,38.4,Elite,114,Moderate,2008-2011,23.7
Laquon Treadwell,2016,2023,8,28,81,24,178.0,111,1242,5,67,1.0,"ATL, BAL, JAX, MIN, SEA",11.2,62.4,4.5,15.3,0.06,60.4,17.8,Good,614,Limited,,
Larry Fitzgerald,2004,2020,17,37,263,261,2335.0,1432,17492,121,906,13.0,ARI,12.2,61.3,8.4,66.5,0.46,63.3,74.0,Elite,3,Extended,2007-2009,22.5
